system:index,FIPS formula,Geographic Name,count,mean,year,.geo
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_622,17051,"Fayette County, Illinois",369501,1483.565838,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_654,17115,"Macon County, Illinois",355536,1605.754829,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_607,17021,"Christian County, Illinois",575836,1632.783181,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_680,17167,"Sangamon County, Illinois",735155,1610.995157,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_655,17117,"Macoupin County, Illinois",599838,1651.457695,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_664,17135,"Montgomery County, Illinois",544639,1602.570736,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_656,17119,"Madison County, Illinois",260658,1663.671878,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_678,17163,"St. Clair County, Illinois",210755,1691.860315,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_610,17027,"Clinton County, Illinois",153711,1630.636545,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_691,17189,"Washington County, Illinois",121768,1486.184279,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_657,17121,"Marion County, Illinois",223368,1514.093694,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_637,17081,"Jefferson County, Illinois",126532,1490.999173,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_624,17055,"Franklin County, Illinois",90711,1435.401567,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_696,17199,"Williamson County, Illinois",30301,1499.079766,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_687,17181,"Union County, Illinois",24352,1468.127053,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_635,17077,"Jackson County, Illinois",46603,1417.30232,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_669,17145,"Perry County, Illinois",95577,1485.853687,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_675,17157,"Randolph County, Illinois",106089,1418.951589,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_673,17153,"Pulaski County, Illinois",40052,1603.357161,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_672,17151,"Pope County, Illinois",8674,1562.373184,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_820,19059,"Dickinson County, Iowa",362391,1381.623364,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_859,19137,"Montgomery County, Iowa",308302,1345.900959,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_863,19145,"Page County, Iowa",332562,1240.575775,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_682,17171,"Scott County, Illinois",158459,1547.867019,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_632,17071,"Henderson County, Illinois",230793,1672.36325,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_834,19087,"Henry County, Iowa",0,,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_791,19001,"Adair County, Iowa",376105,1427.65566,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_684,17175,"Stark County, Illinois",258879,1599.9748,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_661,17129,"Menard County, Illinois",289957,1550.427731,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_674,17155,"Putnam County, Illinois",117423,1691.649707,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_618,17043,"DuPage County, Illinois",8495,1260.347674,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_643,17093,"Kendall County, Illinois",293084,1436.324932,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_600,17007,"Boone County, Illinois",254257,1677.035135,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_702,18007,"Benton County, Indiana",451480,1705.400771,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_784,18171,"Warren County, Indiana",277637,1663.286576,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_778,18159,"Tipton County, Indiana",297783,1739.529676,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_746,18095,"Madison County, Indiana",420654,1708.271293,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_725,18053,"Grant County, Indiana",352109,1618.226822,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_703,18009,"Blackford County, Indiana",134210,1613.125428,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_716,18035,"Delaware County, Indiana",326655,1610.85861,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_731,18065,"Henry County, Indiana",360749,1621.05676,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_766,18135,"Randolph County, Indiana",423343,1617.624606,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_736,18075,"Jay County, Indiana",298701,1530.425949,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_733,18069,"Huntington County, Indiana",297853,1584.340386,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_790,18183,"Whitley County, Indiana",185531,1687.187838,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_715,18033,"DeKalb County, Indiana",97264,1527.348764,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_774,18151,"Steuben County, Indiana",52423,1515.895447,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_718,18039,"Elkhart County, Indiana",150977,1719.082747,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_699,18001,"Adams County, Indiana",256072,1555.900165,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_720,18043,"Floyd County, Indiana",2436,1641.982188,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_776,18155,"Switzerland County, Indiana",10237,1638.517032,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_756,18115,"Ohio County, Indiana",4521,1523.604416,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_713,18029,"Dearborn County, Indiana",13624,1609.947349,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_779,18161,"Union County, Indiana",102118,1699.231966,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_787,18177,"Wayne County, Indiana",236887,1642.631482,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_719,18041,"Fayette County, Indiana",118337,1662.440878,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_768,18139,"Rush County, Indiana",392950,1732.532732,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_714,18031,"Decatur County, Indiana",221861,1799.137445,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_771,18145,"Shelby County, Indiana",331421,1705.998666,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_747,18097,"Marion County, Indiana",29065,1609.708489,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_739,18081,"Johnson County, Indiana",140696,1645.823305,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_705,18013,"Brown County, Indiana",3649,1831.936829,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_701,18005,"Bartholomew County, Indiana",167665,1738.980597,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_738,18079,"Jennings County, Indiana",100912,1790.432423,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_770,18143,"Scott County, Indiana",30424,1769.942346,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_745,18093,"Lawrence County, Indiana",31485,1601.874191,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_749,18101,"Martin County, Indiana",36617,1787.663329,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_751,18105,"Monroe County, Indiana",14970,1735.71971,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_765,18133,"Putnam County, Indiana",230701,1727.194469,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_758,18119,"Owen County, Indiana",50584,1672.821298,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_709,18021,"Clay County, Indiana",154183,1665.824,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_775,18153,"Sullivan County, Indiana",154453,1582.852983,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_712,18027,"Daviess County, Indiana",198607,1748.045956,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_761,18125,"Pike County, Indiana",92097,1696.263508,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_757,18117,"Orange County, Indiana",49843,1577.52228,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_760,18123,"Perry County, Indiana",3427,1743.913288,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_631,17069,"Hardin County, Illinois",3009,1365.313393,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_679,17165,"Saline County, Illinois",120352,1394.945377,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_626,17059,"Gallatin County, Illinois",124370,1396.016941,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_629,17065,"Hamilton County, Illinois",132841,1452.04434,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_620,17047,"Edwards County, Illinois",43188,1528.933127,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_780,18163,"Vanderburgh County, Indiana",18631,1715.754072,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_689,17185,"Wabash County, Illinois",67993,1560.518532,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_676,17159,"Richland County, Illinois",173581,1402.36382,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_599,17005,"Bond County, Illinois",158981,1494.484058,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_640,17087,"Johnson County, Illinois",15084,1716.921506,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_598,17003,"Alexander County, Illinois",18495,1433.025412,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_660,17127,"Massac County, Illinois",47501,1566.751374,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2001_666,17139,"Moultrie County, Illinois",0,,2001,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_887,19193,"Woodbury County, Iowa",709402,1466.836135,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_671,17149,"Pike County, Illinois",344483,1355.814943,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_681,17169,"Schuyler County, Illinois",25415,1364.92796,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_639,17085,"Jo Daviess County, Illinois",118746,1654.121867,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_677,17161,"Rock Island County, Illinois",81264,1607.545203,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_812,19043,"Clayton County, Iowa",72048,1833.329687,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_604,17015,"Carroll County, Illinois",83004,1513.787201,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_659,17125,"Mason County, Illinois",347661,1248.867727,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_653,17113,"McLean County, Illinois",19900,1308.911259,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_642,17091,"Kankakee County, Illinois",494798,1324.002782,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_695,17197,"Will County, Illinois",265435,1289.085842,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_646,17099,"LaSalle County, Illinois",448319,1405.379266,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_612,17031,"Cook County, Illinois",8386,1049.286388,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_645,17097,"Lake County, Illinois",1,1371.799072,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_683,17173,"Shelby County, Illinois",162526,1359.272087,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_850,19119,"Lyon County, Iowa",678649,1524.493392,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_862,19143,"Osceola County, Iowa",524753,1484.530764,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_861,19141,"O'Brien County, Iowa",660875,1496.714052,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_808,19035,"Cherokee County, Iowa",451717,1513.947039,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_874,19167,"Sioux County, Iowa",903643,1585.878279,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_865,19149,"Plymouth County, Iowa",759409,1487.52538,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_857,19133,"Monona County, Iowa",675083,1346.620479,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_837,19093,"Ida County, Iowa",503456,1526.195817,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_814,19047,"Crawford County, Iowa",764524,1534.429545,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_873,19165,"Shelby County, Iowa",656372,1472.720735,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_868,19155,"Pottawattamie County, Iowa",856403,1355.436603,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_833,19085,"Harrison County, Iowa",632296,1429.077097,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_855,19129,"Mills County, Iowa",378020,1210.288758,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_826,19071,"Fremont County, Iowa",451045,1114.890808,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_663,17133,"Monroe County, Illinois",40139,906.8967459,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_603,17013,"Calhoun County, Illinois",30516,1314.467519,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_638,17083,"Jersey County, Illinois",157015,1396.137546,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_627,17061,"Greene County, Illinois",369848,1334.399713,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_665,17137,"Morgan County, Illinois",407654,1404.55801,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_605,17017,"Cass County, Illinois",126392,1382.075696,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_625,17057,"Fulton County, Illinois",107044,1279.973518,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_601,17009,"Brown County, Illinois",2332,1380.249087,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_630,17067,"Hancock County, Illinois",697258,1449.307401,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_651,17109,"McDonough County, Illinois",189217,1535.331039,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_690,17187,"Warren County, Illinois",339817,1616.593213,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_644,17095,"Knox County, Illinois",361,1196.150386,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_633,17073,"Henry County, Illinois",1648,1674.669445,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_813,19045,"Clinton County, Iowa",471957,1621.575661,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_839,19097,"Jackson County, Iowa",109868,1561.456385,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_843,19105,"Jones County, Iowa",21006,1595.616286,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_806,19031,"Cedar County, Iowa",159217,1662.545393,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_662,17131,"Mercer County, Illinois",308096,1651.909112,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_872,19163,"Scott County, Iowa",320560,1671.231312,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_860,19139,"Muscatine County, Iowa",141921,1598.083871,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_842,19103,"Johnson County, Iowa",0,,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_847,19113,"Linn County, Iowa",59135,1807.63598,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_796,19011,"Benton County, Iowa",668483,1753.857462,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_838,19095,"Iowa County, Iowa",251492,1667.782882,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_841,19101,"Jefferson County, Iowa",36222,1318.82309,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_844,19107,"Keokuk County, Iowa",209090,1530.949388,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_882,19183,"Washington County, Iowa",33,1459.792111,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_848,19115,"Louisa County, Iowa",95842,1550.340618,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_819,19057,"Des Moines County, Iowa",127809,1570.316484,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_846,19111,"Lee County, Iowa",117043,1413.533539,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_597,17001,"Adams County, Illinois",500278,1364.175375,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_879,19177,"Van Buren County, Iowa",35511,1300.022413,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_816,19051,"Davis County, Iowa",87236,1393.549575,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_880,19179,"Wapello County, Iowa",116599,1337.404703,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_794,19007,"Appanoose County, Iowa",71131,1369.424036,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_858,19135,"Monroe County, Iowa",50387,1429.368605,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_849,19117,"Lucas County, Iowa",41522,1388.466743,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_883,19185,"Wayne County, Iowa",110386,1246.735709,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_792,19003,"Adams County, Iowa",175528,1361.978996,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_877,19173,"Taylor County, Iowa",88662,1274.509079,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_878,19175,"Union County, Iowa",128109,1349.295073,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_870,19159,"Ringgold County, Iowa",98476,1322.894375,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_810,19039,"Clarke County, Iowa",36869,1279.506371,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_817,19053,"Decatur County, Iowa",61826,1239.539604,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_815,19049,"Dallas County, Iowa",268823,1494.60161,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_851,19121,"Madison County, Iowa",143251,1443.44718,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_805,19029,"Cass County, Iowa",115999,1324.862897,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_795,19009,"Audubon County, Iowa",90718,1457.751363,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_829,19077,"Guthrie County, Iowa",145109,1414.573133,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_804,19027,"Carroll County, Iowa",323889,1539.294784,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_827,19073,"Greene County, Iowa",59185,1612.254814,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_798,19015,"Boone County, Iowa",405483,1604.452332,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_875,19169,"Story County, Iowa",482122,1638.215307,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_867,19153,"Polk County, Iowa",239082,1557.174196,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_881,19181,"Warren County, Iowa",171258,1488.249297,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_840,19099,"Jasper County, Iowa",632839,1621.088935,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_853,19125,"Marion County, Iowa",233844,1498.848943,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_852,19123,"Mahaska County, Iowa",336736,1534.090749,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_869,19157,"Poweshiek County, Iowa",463847,1628.787037,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2002_876,19171,"Tama County, Iowa",644355,1735.54573,2002,
